Week_Start_Date,Product_ID,Product_Name,Units_Sold,Price,Discount_Percentage,Revenue,Region,Avg_Gas_Price_US,CPI,Units_Sold_z
2025-01-12,P050,Product_50,491,98.0,0,48118.0,USA,3.047,319.086,0.051193939654121744
2025-01-19,P001,Product_1,454,61.0,25,20770.5,USA,3.043,319.086,0.8110801504144394
2025-01-19,P002,Product_2,76,24.0,20,1459.2,USA,3.043,319.086,0.8338314939273949
2025-01-19,P003,Product_3,321,81.0,0,26001.0,USA,3.043,319.086,0.16235909240195248
2025-01-19,P004,Product_4,364,70.0,10,22932.0,USA,3.043,319.086,0.5100721252036026
2025-01-19,P005,Product_5,469,30.0,15,11959.5,USA,3.043,319.086,0.5656394309622803
2025-01-19,P006,Product_6,126,92.0,25,8694.0,USA,3.043,319.086,0.7816760816286218
2025-01-19,P007,Product_7,481,96.0,0,46176.0,USA,3.043,319.086,0.23816242905800966
2025-01-19,P008,Product_8,430,84.0,0,36120.0,USA,3.043,319.086,0.24929266473635325
2025-01-19,P009,Product_9,171,84.0,20,11491.2,USA,3.043,319.086,0.7022382650713218
2025-01-19,P010,Product_10,517,97.0,25,37611.75,USA,3.043,319.086,0.7567355048814484
2025-01-19,P011,Product_11,545,33.0,0,17985.0,USA,3.043,319.086,0.2692681213253476
2025-01-19,P012,Product_12,527,12.0,0,6324.0,USA,3.043,319.086,0.16927077229230605
2025-01-19,P013,Product_13,398,31.0,30,8636.6,USA,3.043,319.086,0.8344740598687896
2025-01-19,P014,Product_14,531,62.0,0,32922.0,USA,3.043,319.086,0.19394195112241594
2025-01-19,P015,Product_15,97,11.0,10,960.3,USA,3.043,319.086,0.4805148589370484
2025-01-19,P016,Product_16,317,97.0,25,23061.75,USA,3.043,319.086,0.7924684354840739
2025-01-19,P017,Product_17,154,39.0,15,5105.1,USA,3.043,319.086,0.6111890171263926
2025-01-19,P018,Product_18,570,47.0,20,21432.0,USA,3.043,319.086,0.7116539218821148
2025-01-19,P019,Product_19,109,11.0,0,1199.0,USA,3.043,319.086,0.24951119425442064
2025-01-19,P020,Product_20,475,73.0,10,31207.5,USA,3.043,319.086,0.40695360198452024
2025-01-19,P021,Product_21,519,69.0,15,30439.35,USA,3.043,319.086,0.5251819261426119
2025-01-19,P022,Product_22,56,30.0,0,1680.0,USA,3.043,319.086,0.2123429397487459
2025-01-19,P023,Product_23,485,42.0,0,20370.0,USA,3.043,319.086,0.24725384602215966
2025-01-19,P024,Product_24,131,85.0,30,7794.5,USA,3.043,319.086,0.945027988988072
2025-01-19,P025,Product_25,180,67.0,10,10854.0,USA,3.043,319.086,0.4400886397476311
2025-01-19,P026,Product_26,341,31.0,0,10571.0,USA,3.043,319.086,0.2554460549553443
2025-01-19,P027,Product_27,456,98.0,30,31281.6,USA,3.043,319.086,0.8782725679808954
2025-01-19,P028,Product_28,305,58.0,30,12383.0,USA,3.043,319.086,0.9129371054452642
2025-01-19,P029,Product_29,523,100.0,10,47070.0,USA,3.043,319.086,0.49563044471806206
2025-01-19,P030,Product_30,332,68.0,25,16932.0,USA,3.043,319.086,0.7718155965193585
2025-01-19,P031,Product_31,102,51.0,0,5202.0,USA,3.043,319.086,0.2116865232603851
2025-01-19,P032,Product_32,233,69.0,0,16077.0,USA,3.043,319.086,0.2325155513575159
2025-01-19,P033,Product_33,305,89.0,20,21716.0,USA,3.043,319.086,0.6606121080835718
2025-01-19,P034,Product_34,616,24.0,25,11088.0,USA,3.043,319.086,0.8284264338389483
2025-01-19,P035,Product_35,397,71.0,25,21140.25,USA,3.043,319.086,0.8245464163801257
2025-01-19,P036,Product_36,453,71.0,5,30554.85,USA,3.043,319.086,0.3190041279614992
2025-01-19,P037,Product_37,439,56.0,25,18438.0,USA,3.043,319.086,0.8384676991073277
2025-01-19,P038,Product_38,398,71.0,25,21193.5,USA,3.043,319.086,0.9183468812543011
2025-01-19,P039,Product_39,335,60.0,30,14070.0,USA,3.043,319.086,0.9608388948102528
2025-01-19,P040,Product_40,366,64.0,20,18739.2,USA,3.043,319.086,0.6388572444558066
2025-01-19,P041,Product_41,284,73.0,15,17622.2,USA,3.043,319.086,0.6495844688933152
2025-01-19,P042,Product_42,400,12.0,10,4320.0,USA,3.043,319.086,0.49140421842496423
2025-01-19,P043,Product_43,289,60.0,0,17340.0,USA,3.043,319.086,0.20234767018769395
2025-01-19,P044,Product_44,326,16.0,30,3651.2,USA,3.043,319.086,0.9082964162209439
2025-01-19,P045,Product_45,363,30.0,30,7623.0,USA,3.043,319.086,0.8401076521077933
2025-01-19,P046,Product_46,428,82.0,0,35096.0,USA,3.043,319.086,0.16332417128624604
2025-01-19,P047,Product_47,460,48.0,0,22080.0,USA,3.043,319.086,0.2225612747538624
2025-01-19,P048,Product_48,115,27.0,5,2949.75,USA,3.043,319.086,0.3308517528738278
2025-01-19,P049,Product_49,373,13.0,5,4606.55,USA,3.043,319.086,0.3512986534354207
2025-01-19,P050,Product_50,584,98.0,30,40062.4,USA,3.043,319.086,0.8664398964748995
2025-01-26,P001,Product_1,415,61.0,0,25315.0,USA,3.109,319.086,0.34916242456509466
2025-01-26,P002,Product_2,71,24.0,0,1704.0,USA,3.109,319.086,0.4541268063466141
2025-01-26,P003,Product_3,339,81.0,5,26086.05,USA,3.109,319.086,0.417819202824605
2025-01-26,P004,Product_4,357,70.0,0,24990.0,USA,3.109,319.086,0.41111134703217184
2025-01-26,P005,Product_5,450,30.0,0,13500.0,USA,3.109,319.086,0.3594393314173201
2025-01-26,P006,Product_6,127,92.0,20,9347.2,USA,3.109,319.086,0.8242974601252752
2025-01-26,P007,Product_7,545,96.0,20,41856.0,USA,3.109,319.086,0.8547641871369983
2025-01-26,P008,Product_8,443,84.0,0,37212.0,USA,3.109,319.086,0.3865567325708552
2025-01-26,P009,Product_9,168,84.0,10,12700.8,USA,3.109,319.086,0.6129328477243966
2025-01-26,P010,Product_10,497,97.0,10,43388.1,USA,3.109,319.086,0.5595662748445936
2025-01-26,P011,Product_11,603,33.0,15,16914.15,USA,3.109,319.086,0.7732226562356462
2025-01-26,P012,Product_12,543,12.0,0,6516.0,USA,3.109,319.086,0.30759213882330194
2025-01-26,P013,Product_13,374,31.0,10,10434.6,USA,3.109,319.086,0.5195286685045664
2025-01-26,P014,Product_14,628,62.0,30,27255.2,USA,3.109,319.086,1.0754962744061258
2025-01-26,P015,Product_15,98,11.0,5,1024.1,USA,3.109,319.086,0.5313629921579001
2025-01-26,P016,Product_16,334,97.0,30,22678.6,USA,3.109,319.086,1.0645743414268989
2025-01-26,P017,Product_17,151,39.0,5,5594.55,USA,3.109,319.086,0.5089834958677986
2025-01-26,P018,Product_18,534,47.0,0,25098.0,USA,3.109,319.086,0.39044603336962563
2025-01-26,P019,Product_19,121,11.0,15,1131.35,USA,3.109,319.086,0.7613290286224635
2025-01-26,P020,Product_20,500,73.0,15,31025.0,USA,3.109,319.086,0.6666891151224575
2025-01-26,P021,Product_21,560,69.0,25,28980.0,USA,3.109,319.086,0.9162545554896351
2025-01-26,P022,Product_22,58,30.0,0,1740.0,USA,3.109,319.086,0.3782358614274535
2025-01-26,P023,Product_23,512,42.0,5,20428.8,USA,3.109,319.086,0.5053077247464856
2025-01-26,P024,Product_24,123,85.0,10,9409.5,USA,3.109,319.086,0.6118316949420352
2025-01-26,P025,Product_25,194,67.0,20,10398.4,USA,3.109,319.086,0.8201775328054246
2025-01-26,P026,Product_26,352,31.0,0,10912.0,USA,3.109,319.086,0.4143774239886467
2025-01-26,P027,Product_27,470,98.0,30,32242.0,USA,3.109,319.086,1.0381245694334764
2025-01-26,P028,Product_28,280,58.0,5,15428.0,USA,3.109,319.086,0.4791965574382022
2025-01-26,P029,Product_29,513,100.0,0,51300.0,USA,3.109,319.086,0.3974274637951253
2025-01-26,P030,Product_30,342,68.0,25,17442.0,USA,3.109,319.086,0.9278955958154876
2025-01-26,P031,Product_31,116,51.0,20,4732.8,USA,3.109,319.086,0.8395702786937308
2025-01-26,P032,Product_32,276,69.0,30,13330.8,USA,3.109,319.086,1.1260069462076665
2025-01-26,P033,Product_33,285,89.0,0,25365.0,USA,3.109,319.086,0.31573499605873667
2025-01-26,P034,Product_34,592,24.0,10,12787.2,USA,3.109,319.086,0.6155317511948241
2025-01-26,P035,Product_35,381,71.0,10,24345.9,USA,3.109,319.086,0.610134866533189
2025-01-26,P036,Product_36,524,71.0,30,26042.8,USA,3.109,319.086,1.046341735067037
2025-01-26,P037,Product_37,402,56.0,0,22512.0,USA,3.109,319.086,0.392666508318836
2025-01-26,P038,Product_38,364,71.0,0,25844.0,USA,3.109,319.086,0.43982130328271124
2025-01-26,P039,Product_39,300,60.0,0,18000.0,USA,3.109,319.086,0.3967771484439521
2025-01-26,P040,Product_40,342,64.0,0,21888.0,USA,3.109,319.086,0.3018035212872123
2025-01-26,P041,Product_41,279,73.0,5,19348.65,USA,3.109,319.086,0.5564140057703497
2025-01-26,P042,Product_42,393,12.0,0,4716.0,USA,3.109,319.086,0.40309023822022094
2025-01-26,P043,Product_43,298,60.0,0,17880.0,USA,3.109,319.086,0.35423499559964094
2025-01-26,P044,Product_44,329,16.0,25,3948.0,USA,3.109,319.086,0.9584047142838867
2025-01-26,P045,Product_45,374,30.0,30,7854.0,USA,3.109,319.086,0.9988908853240429
2025-01-26,P046,Product_46,440,82.0,0,36080.0,USA,3.109,319.086,0.29363601007846346
2025-01-26,P047,Product_47,473,48.0,0,22704.0,USA,3.109,319.086,0.36274037222480293
2025-01-26,P048,Product_48,124,27.0,15,2845.8,USA,3.109,319.086,0.7054009070706139
2025-01-26,P049,Product_49,374,13.0,0,4862.0,USA,3.109,319.086,0.36409641858789504
2025-01-26,P050,Product_50,522,98.0,0,51156.0,USA,3.109,319.086,0.32294259192771435
2025-02-02,P001,Product_1,427,61.0,0,26047.0,USA,3.103,319.775,0.49129095559566227
2025-02-02,P002,Product_2,73,24.0,0,1752.0,USA,3.103,319.775,0.6060086813789264
2025-02-02,P003,Product_3,383,81.0,25,23267.25,USA,3.103,319.775,1.0422772505244222
2025-02-02,P004,Product_4,367,70.0,0,25690.0,USA,3.103,319.775,0.5524838872770729
2025-02-02,P005,Product_5,508,30.0,20,12192.0,USA,3.103,319.775,0.9888922668703565
2025-02-02,P006,Product_6,125,92.0,10,10350.0,USA,3.103,319.775,0.7390547031319685
2025-02-02,P007,Product_7,509,96.0,0,48864.0,USA,3.103,319.775,0.5079256982175672
2025-02-02,P008,Product_8,466,84.0,5,37186.8,USA,3.103,319.775,0.6294085448934356
2025-02-02,P009,Product_9,165,84.0,0,13860.0,USA,3.103,319.775,0.5236274303774714
2025-02-02,P010,Product_10,523,97.0,15,43121.35,USA,3.103,319.775,0.8158862738925048
2025-02-02,P011,Product_11,577,33.0,0,19041.0,USA,3.103,319.775,0.5473120026551676
2025-02-02,P012,Product_12,558,12.0,0,6696.0,USA,3.103,319.775,0.43726841994611054
2025-02-02,P013,Product_13,393,31.0,15,10355.55,USA,3.103,319.775,0.7688604366679097
2025-02-02,P014,Product_14,561,62.0,0,34782.0,USA,3.103,319.775,0.4665876181173777
2025-02-02,P015,Product_15,98,11.0,0,1078.0,USA,3.103,319.775,0.5313629921579001
2025-02-02,P016,Product_16,298,97.0,0,28906.0,USA,3.103,319.775,0.4883500700185638
2025-02-02,P017,Product_17,152,39.0,0,5928.0,USA,3.103,319.775,0.5430520029539966
2025-02-02,P018,Product_18,617,47.0,25,21749.25,USA,3.103,319.775,1.1310086652178646
2025-02-02,P019,Product_19,115,11.0,0,1265.0,USA,3.103,319.775,0.5054201114384421
2025-02-02,P020,Product_20,502,73.0,10,32981.4,USA,3.103,319.775,0.6874679561734924
2025-02-02,P021,Product_21,524,69.0,5,34348.2,USA,3.103,319.775,0.5728737102093221
2025-02-02,P022,Product_22,64,30.0,15,1632.0,USA,3.103,319.775,0.8759146264635763
2025-02-02,P023,Product_23,513,42.0,0,21546.0,USA,3.103,319.775,0.5148652758103495
2025-02-02,P024,Product_24,120,85.0,0,10200.0,USA,3.103,319.775,0.4868830846747713
2025-02-02,P025,Product_25,208,67.0,30,9755.2,USA,3.103,319.775,1.200266425863218
2025-02-02,P026,Product_26,406,31.0,25,9439.5,USA,3.103,319.775,1.1945859628794038
2025-02-02,P027,Product_27,472,98.0,25,34692.0,USA,3.103,319.775,1.060960569640988
2025-02-02,P028,Product_28,280,58.0,0,16240.0,USA,3.103,319.775,0.4791965574382022
2025-02-02,P029,Product_29,527,100.0,0,52700.0,USA,3.103,319.775,0.5349116370872368
2025-02-02,P030,Product_30,312,68.0,0,21216.0,USA,3.103,319.775,0.45965559792710015
2025-02-02,P031,Product_31,114,51.0,10,5232.6,USA,3.103,319.775,0.7498725993461101
2025-02-02,P032,Product_32,246,69.0,0,16974.0,USA,3.103,319.775,0.5026408567773288
2025-02-02,P033,Product_33,330,89.0,25,22027.5,USA,3.103,319.775,1.091708498114616
2025-02-02,P034,Product_34,579,24.0,0,13896.0,USA,3.103,319.775,0.5002137980959235
2025-02-02,P035,Product_35,429,71.0,30,21321.3,USA,3.103,319.775,1.2533695160739993
2025-02-02,P036,Product_36,479,71.0,5,32308.55,USA,3.103,319.775,0.5853531108452172
2025-02-02,P037,Product_37,464,56.0,25,19488.0,USA,3.103,319.775,1.1396847199103626
2025-02-02,P038,Product_38,374,71.0,0,26554.0,USA,3.103,319.775,0.5805641203331788
2025-02-02,P039,Product_39,316,60.0,5,18012.0,USA,3.103,319.775,0.6546339467828324
2025-02-02,P040,Product_40,378,64.0,15,20563.2,USA,3.103,319.775,0.8073841060401037
2025-02-02,P041,Product_41,279,73.0,0,20367.0,USA,3.103,319.775,0.5564140057703497
2025-02-02,P042,Product_42,403,12.0,0,4836.0,USA,3.103,319.775,0.5292530670841399
2025-02-02,P043,Product_43,352,60.0,30,14784.0,USA,3.103,319.775,1.2655589480713227
2025-02-02,P044,Product_44,330,16.0,20,4224.0,USA,3.103,319.775,0.9751074803048677
2025-02-02,P045,Product_45,334,30.0,0,10020.0,USA,3.103,319.775,0.4214973099922261
2025-02-02,P046,Product_46,452,82.0,0,37064.0,USA,3.103,319.775,0.4239478488706809
2025-02-02,P047,Product_47,499,48.0,5,22754.4,USA,3.103,319.775,0.643098567166684
2025-02-02,P048,Product_48,131,27.0,20,2829.6,USA,3.103,319.775,0.9967169158903364
2025-02-02,P049,Product_49,385,13.0,0,5005.0,USA,3.103,319.775,0.5048718352651129
2025-02-02,P050,Product_50,537,98.0,0,52626.0,USA,3.103,319.775,0.4544338752859043
2025-02-09,P001,Product_1,437,61.0,0,26657.0,USA,3.082,319.775,0.6097313981211353
2025-02-09,P002,Product_2,77,24.0,5,1755.6,USA,3.082,319.775,0.909772431443551
2025-02-09,P003,Product_3,375,81.0,15,25818.75,USA,3.082,319.775,0.9287394236699101
2025-02-09,P004,Product_4,376,70.0,0,26320.0,USA,3.082,319.775,0.6797191734974837
2025-02-09,P005,Product_5,544,30.0,30,11424.0,USA,3.082,319.775,1.379587192323965
2025-02-09,P006,Product_6,125,92.0,5,10925.0,USA,3.082,319.775,0.7390547031319685
2025-02-09,P007,Product_7,521,96.0,0,50016.0,USA,3.082,319.775,0.6235385278573776
2025-02-09,P008,Product_8,466,84.0,0,39144.0,USA,3.082,319.775,0.6294085448934356
2025-02-09,P009,Product_9,169,84.0,0,14196.0,USA,3.082,319.775,0.6427013201733717
2025-02-09,P010,Product_10,573,97.0,30,38906.7,USA,3.082,319.775,1.3088093489846415
2025-02-09,P011,Product_11,635,33.0,15,17811.75,USA,3.082,319.775,1.0512665375654662
2025-02-09,P012,Product_12,600,12.0,10,6480.0,USA,3.082,319.775,0.8003620070899747
2025-02-09,P013,Product_13,403,31.0,15,10619.05,USA,3.082,319.775,0.9000876830696695
2025-02-09,P014,Product_14,589,62.0,5,34692.1,USA,3.082,319.775,0.7210569073126754
2025-02-09,P015,Product_15,110,11.0,20,968.0,USA,3.082,319.775,1.14154059080812
2025-02-09,P016,Product_16,305,97.0,0,29585.0,USA,3.082,319.775,0.6003936783479622
2025-02-09,P017,Product_17,163,39.0,10,5721.3,USA,3.082,319.775,0.917805580902175
2025-02-09,P018,Product_18,562,47.0,0,26414.0,USA,3.082,319.775,0.6402743911015617
2025-02-09,P019,Product_19,118,11.0,0,1298.0,USA,3.082,319.775,0.6333745700304528
2025-02-09,P020,Product_20,490,73.0,0,35770.0,USA,3.082,319.775,0.5627949098672826
2025-02-09,P021,Product_21,523,69.0,0,36087.0,USA,3.082,319.775,0.5633353533959801
2025-02-09,P022,Product_22,61,30.0,0,1830.0,USA,3.082,319.775,0.627075243945515
2025-02-09,P023,Product_23,526,42.0,0,22092.0,USA,3.082,319.775,0.6391134396405804
2025-02-09,P024,Product_24,142,85.0,30,8449.0,USA,3.082,319.775,1.403172893301373
2025-02-09,P025,Product_25,185,67.0,0,12395.0,USA,3.082,319.775,0.5758346729825574
2025-02-09,P026,Product_26,370,31.0,0,11470.0,USA,3.082,319.775,0.6744469369522323
2025-02-09,P027,Product_27,473,98.0,20,37083.2,USA,3.082,319.775,1.0723785697447437
2025-02-09,P028,Product_28,323,58.0,25,14050.5,USA,3.082,319.775,1.2252303000103488
2025-02-09,P029,Product_29,540,100.0,0,54000.0,USA,3.082,319.775,0.6625755122870545
2025-02-09,P030,Product_30,328,68.0,5,21188.8,USA,3.082,319.775,0.7093835968009068
2025-02-09,P031,Product_31,119,51.0,15,5158.65,USA,3.082,319.775,0.974116797715162
2025-02-09,P032,Product_32,252,69.0,0,17388.0,USA,3.082,319.775,0.6273140746633964
2025-02-09,P033,Product_33,346,89.0,30,21555.8,USA,3.082,319.775,1.367610187734484
2025-02-09,P034,Product_34,667,24.0,25,12006.0,USA,3.082,319.775,1.2808276344577123
2025-02-09,P035,Product_35,382,71.0,0,27122.0,USA,3.082,319.775,0.6235355883986226
2025-02-09,P036,Product_36,479,71.0,0,34009.0,USA,3.082,319.775,0.5853531108452172
2025-02-09,P037,Product_37,486,56.0,30,19051.2,USA,3.082,319.775,1.4047556982170333
2025-02-09,P038,Product_38,402,71.0,10,25687.8,USA,3.082,319.775,0.9746440080744881
2025-02-09,P039,Product_39,332,60.0,10,17928.0,USA,3.082,319.775,0.9124907451217127
2025-02-09,P040,Product_40,387,64.0,15,21052.8,USA,3.082,319.775,0.9337792522283266
2025-02-09,P041,Product_41,308,73.0,15,19111.4,USA,3.082,319.775,1.0968026918835492
2025-02-09,P042,Product_42,475,12.0,30,3990.0,USA,3.082,319.775,1.4376254349043565
2025-02-09,P043,Product_43,361,60.0,30,15162.0,USA,3.082,319.775,1.4174462734832698
2025-02-09,P044,Product_44,346,16.0,25,4152.0,USA,3.082,319.775,1.242351736640563
2025-02-09,P045,Product_45,368,30.0,15,9384.0,USA,3.082,319.775,0.9122818490242705
2025-02-09,P046,Product_46,521,82.0,25,32041.5,USA,3.082,319.775,1.173240921925931
2025-02-09,P047,Product_47,536,48.0,15,21868.8,USA,3.082,319.775,1.0420698445839764
2025-02-09,P048,Product_48,128,27.0,10,3110.4,USA,3.082,319.775,0.871867197824741
2025-02-09,P049,Product_49,394,13.0,0,5122.0,USA,3.082,319.775,0.620051721637382
2025-02-09,P050,Product_50,619,98.0,25,45496.5,USA,3.082,319.775,1.1732528909773428
2025-02-16,P001,Product_1,502,61.0,25,22966.5,USA,3.128,319.775,1.3795942745367098
2025-02-16,P002,Product_2,82,24.0,15,1672.8,USA,3.128,319.775,1.2894771190243317
2025-02-16,P003,Product_3,400,81.0,25,24300.0,USA,3.128,319.775,1.283545132590261
2025-02-16,P004,Product_4,413,70.0,15,24573.5,USA,3.128,319.775,1.2027975724036173
2025-02-16,P005,Product_5,483,30.0,0,14490.0,USA,3.128,319.775,0.7175763464164615
2025-02-16,P006,Product_6,124,92.0,0,11408.0,USA,3.128,319.775,0.6964333246353153
2025-02-16,P007,Product_7,532,96.0,0,51072.0,USA,3.128,319.775,0.7295169550272038
2025-02-16,P008,Product_8,476,84.0,0,39984.0,USA,3.128,319.775,0.734996289381514
2025-02-16,P009,Product_9,172,84.0,0,14448.0,USA,3.128,319.775,0.7320067375202968
2025-02-16,P010,Product_10,547,97.0,15,45100.15,USA,3.128,319.775,1.0524893499367305
2025-02-16,P011,Product_11,603,33.0,0,19899.0,USA,3.128,319.775,0.7732226562356462
2025-02-16,P012,Product_12,627,12.0,15,6395.4,USA,3.128,319.775,1.0337793131110302
2025-02-16,P013,Product_13,383,31.0,0,11873.0,USA,3.128,319.775,0.6376331902661501
2025-02-16,P014,Product_14,631,62.0,15,33253.7,USA,3.128,319.775,1.102760841105622
2025-02-16,P015,Product_15,102,11.0,0,1122.0,USA,3.128,319.775,0.7347555250413067
2025-02-16,P016,Product_16,312,97.0,0,30264.0,USA,3.128,319.775,0.7124372866773607
2025-02-16,P017,Product_17,163,39.0,5,6039.15,USA,3.128,319.775,0.917805580902175
2025-02-16,P018,Product_18,617,47.0,15,24649.15,USA,3.128,319.775,1.1310086652178646
2025-02-16,P019,Product_19,121,11.0,0,1331.0,USA,3.128,319.775,0.7613290286224635
2025-02-16,P020,Product_20,575,73.0,30,29382.5,USA,3.128,319.775,1.4458956545362693
2025-02-16,P021,Product_21,535,69.0,0,36915.0,USA,3.128,319.775,0.6777956351560844
2025-02-16,P022,Product_22,64,30.0,5,1824.0,USA,3.128,319.775,0.8759146264635763
2025-02-16,P023,Product_23,618,42.0,30,18169.2,USA,3.128,319.775,1.5184081375160612
2025-02-16,P024,Product_24,132,85.0,10,10098.0,USA,3.128,319.775,0.9866775257438267
2025-02-16,P025,Product_25,194,67.0,5,12348.1,USA,3.128,319.775,0.8201775328054246
2025-02-16,P026,Product_26,397,31.0,10,11076.3,USA,3.128,319.775,1.064551206397611
2025-02-16,P027,Product_27,461,98.0,10,40660.2,USA,3.128,319.775,0.9353625684996743
2025-02-16,P028,Product_28,323,58.0,20,14987.2,USA,3.128,319.775,1.2252303000103488
2025-02-16,P029,Product_29,552,100.0,0,55200.0,USA,3.128,319.775,0.7804190893945786
2025-02-16,P030,Product_30,326,68.0,0,22168.0,USA,3.128,319.775,0.6781675969416809
2025-02-16,P031,Product_31,119,51.0,10,5462.1,USA,3.128,319.775,0.974116797715162
2025-02-16,P032,Product_32,290,69.0,25,15007.5,USA,3.128,319.775,1.4169111212751573
2025-02-16,P033,Product_33,322,89.0,10,25792.2,USA,3.128,319.775,0.9537576533046818
2025-02-16,P034,Product_34,606,24.0,0,14544.0,USA,3.128,319.775,0.7397203160705632
2025-02-16,P035,Product_35,419,71.0,15,25286.65,USA,3.128,319.775,1.1193622974196638
2025-02-16,P036,Product_36,538,71.0,20,30558.4,USA,3.128,319.775,1.18976041815827
2025-02-16,P037,Product_37,432,56.0,0,24192.0,USA,3.128,319.775,0.7541269332824778
2025-02-16,P038,Product_38,391,71.0,0,27761.0,USA,3.128,319.775,0.8198269093189738
2025-02-16,P039,Product_39,339,60.0,10,18306.0,USA,3.128,319.775,1.0253030943949728
2025-02-16,P040,Product_40,377,64.0,5,22921.6,USA,3.128,319.775,0.793340200908079
2025-02-16,P041,Product_41,292,73.0,0,21316.0,USA,3.128,319.775,0.7986572098900598
2025-02-16,P042,Product_42,422,12.0,0,5064.0,USA,3.128,319.775,0.7689624419255859
2025-02-16,P043,Product_43,320,60.0,0,19200.0,USA,3.128,319.775,0.7255151243844002
2025-02-16,P044,Product_44,314,16.0,0,5024.0,USA,3.128,319.775,0.7078632239691726
2025-02-16,P045,Product_45,402,30.0,30,8442.0,USA,3.128,319.775,1.4030663880563148
2025-02-16,P046,Product_46,533,82.0,25,32779.5,USA,3.128,319.775,1.3035527607181483
2025-02-16,P047,Product_47,509,48.0,0,24432.0,USA,3.128,319.775,0.7509286421443306
2025-02-16,P048,Product_48,143,27.0,30,2702.7,USA,3.128,319.775,1.4961157881527178
2025-02-16,P049,Product_49,433,13.0,15,4784.65,USA,3.128,319.775,1.1191645625838815
2025-02-16,P050,Product_50,576,98.0,5,53625.6,USA,3.128,319.775,0.7963112120171982
2025-02-23,P001,Product_1,466,61.0,5,27004.7,USA,3.148,319.775,0.953208681445007
2025-02-23,P002,Product_2,78,24.0,0,1872.0,USA,3.148,319.775,0.9857133689597072
2025-02-23,P003,Product_3,362,81.0,0,29322.0,USA,3.148,319.775,0.7442404550313277
2025-02-23,P004,Product_4,420,70.0,15,24990.0,USA,3.148,319.775,1.301758350575048
2025-02-23,P005,Product_5,517,30.0,10,13959.0,USA,3.148,319.775,1.0865659982337585
2025-02-23,P006,Product_6,127,92.0,0,11684.0,USA,3.148,319.775,0.8242974601252752
2025-02-23,P007,Product_7,623,96.0,30,41865.6,USA,3.148,319.775,1.6062475797957658
2025-02-23,P008,Product_8,533,84.0,20,35817.6,USA,3.148,319.775,1.3368464329635608
2025-02-23,P009,Product_9,175,84.0,0,14700.0,USA,3.148,319.775,0.821312154867222
2025-02-23,P010,Product_10,596,97.0,30,40468.4,USA,3.148,319.775,1.5355539635270246
2025-02-23,P011,Product_11,706,33.0,30,16308.6,USA,3.148,319.775,1.6681763992660044
2025-02-23,P012,Product_12,683,12.0,30,5737.2,USA,3.148,319.775,1.5179040959695158
2025-02-23,P013,Product_13,390,31.0,0,12090.0,USA,3.148,319.775,0.7294922627473819
2025-02-23,P014,Product_14,658,62.0,20,32636.8,USA,3.148,319.775,1.3481419414010876
2025-02-23,P015,Product_15,109,11.0,10,1079.1,USA,3.148,319.775,1.0906924575872683
2025-02-23,P016,Product_16,349,97.0,20,27082.4,USA,3.148,319.775,1.3046677878470383
2025-02-23,P017,Product_17,186,39.0,30,5077.8,USA,3.148,319.775,1.7013812438847298
2025-02-23,P018,Product_18,628,47.0,15,25088.6,USA,3.148,319.775,1.229155520041125
2025-02-23,P019,Product_19,138,11.0,25,1138.5,USA,3.148,319.775,1.4864042939771909
2025-02-23,P020,Product_20,573,73.0,25,31371.75,USA,3.148,319.775,1.4251168134852343
2025-02-23,P021,Product_21,613,69.0,25,31722.75,USA,3.148,319.775,1.4217874665967625
2025-02-23,P022,Product_22,65,30.0,5,1852.5,USA,3.148,319.775,0.9588610873029301
2025-02-23,P023,Product_23,547,42.0,0,22974.0,USA,3.148,319.775,0.8398220119817228
2025-02-23,P024,Product_24,128,85.0,0,10880.0,USA,3.148,319.775,0.8200793787208083
2025-02-23,P025,Product_25,217,67.0,25,10904.25,USA,3.148,319.775,1.4446092856860853
2025-02-23,P026,Product_26,385,31.0,0,11935.0,USA,3.148,319.775,0.8911715310885538
2025-02-23,P027,Product_27,470,98.0,10,41454.0,USA,3.148,319.775,1.0381245694334764
2025-02-23,P028,Product_28,299,58.0,0,17342.0,USA,3.148,319.775,0.8088393739235693
2025-02-23,P029,Product_29,590,100.0,10,53100.0,USA,3.148,319.775,1.1535904169017381
2025-02-23,P030,Product_30,374,68.0,25,19074.0,USA,3.148,319.775,1.427351593563101
2025-02-23,P031,Product_31,130,51.0,25,4972.5,USA,3.148,319.775,1.4674540341270765
2025-02-23,P032,Product_32,263,69.0,0,18147.0,USA,3.148,319.775,0.8558816407878536
2025-02-23,P033,Product_33,359,89.0,30,22365.7,USA,3.148,319.775,1.591780310550627
2025-02-23,P034,Product_34,648,24.0,10,13996.8,USA,3.148,319.775,1.1122860106977808
2025-02-23,P035,Product_35,397,71.0,0,28187.0,USA,3.148,319.775,0.8245464163801257
2025-02-23,P036,Product_36,548,71.0,20,31126.4,USA,3.148,319.775,1.2922023346520077
2025-02-23,P037,Product_37,451,56.0,5,23993.2,USA,3.148,319.775,0.9830518690927843
2025-02-23,P038,Product_38,399,71.0,0,28329.0,USA,3.148,319.775,0.9324211629593478
2025-02-23,P039,Product_39,362,60.0,20,17376.0,USA,3.148,319.775,1.3959722420071132
