Week_Start_Date,Product_ID,Product_Name,Units_Sold,Price,Discount_Percentage,Revenue,Region
2024-05-19,P011,Product_11,605,33,5,18966.75,USA
2024-05-19,P012,Product_12,629,12,20,6038.4,USA
2024-05-19,P013,Product_13,412,31,20,10217.6,USA
2024-05-19,P014,Product_14,575,62,0,35650.0,USA
2024-05-19,P015,Product_15,103,11,5,1076.35,USA
2024-05-19,P016,Product_16,321,97,10,28023.3,USA
2024-05-19,P017,Product_17,167,39,15,5536.05,USA
2024-05-19,P018,Product_18,604,47,15,24129.8,USA
2024-05-19,P019,Product_19,118,11,0,1298.0,USA
2024-05-19,P020,Product_20,514,73,10,33769.8,USA
2024-05-19,P021,Product_21,537,69,5,35200.35,USA
2024-05-19,P022,Product_22,68,30,25,1530.0,USA
2024-05-19,P023,Product_23,552,42,10,20865.6,USA
2024-05-19,P024,Product_24,126,85,5,10174.5,USA
2024-05-19,P025,Product_25,190,67,5,12093.5,USA
2024-05-19,P026,Product_26,388,31,10,10825.2,USA
2024-05-19,P027,Product_27,484,98,25,35574.0,USA
2024-05-19,P028,Product_28,302,58,10,15764.4,USA
2024-05-19,P029,Product_29,581,100,15,49385.0,USA
2024-05-19,P030,Product_30,352,68,20,19148.8,USA
2024-05-19,P031,Product_31,117,51,10,5370.3,USA
2024-05-19,P032,Product_32,259,69,5,16977.45,USA
2024-05-19,P033,Product_33,338,89,25,22561.5,USA
2024-05-19,P034,Product_34,608,24,5,13862.4,USA
2024-05-19,P035,Product_35,392,71,5,26440.4,USA
2024-05-19,P036,Product_36,551,71,30,27384.7,USA
2024-05-19,P037,Product_37,423,56,0,23688.0,USA
2024-05-19,P038,Product_38,383,71,0,27193.0,USA
2024-05-19,P039,Product_39,316,60,0,18960.0,USA
2024-05-19,P040,Product_40,415,64,30,18592.0,USA
2024-05-19,P041,Product_41,286,73,0,20878.0,USA
2024-05-19,P042,Product_42,413,12,0,4956.0,USA
2024-05-19,P043,Product_43,314,60,0,18840.0,USA
2024-05-19,P044,Product_44,308,16,0,4928.0,USA
2024-05-19,P045,Product_45,342,30,0,10260.0,USA
2024-05-19,P046,Product_46,475,82,5,37002.5,USA
2024-05-19,P047,Product_47,523,48,10,22593.6,USA
2024-05-19,P048,Product_48,122,27,0,3294.0,USA
2024-05-19,P049,Product_49,394,13,0,5122.0,USA
2024-05-19,P050,Product_50,550,98,0,53900.0,USA
2024-05-26,P001,Product_1,427,61,0,26047.0,USA
2024-05-26,P002,Product_2,77,24,10,1663.2,USA
2024-05-26,P003,Product_3,374,81,20,24235.2,USA
2024-05-26,P004,Product_4,367,70,0,25690.0,USA
2024-05-26,P005,Product_5,473,30,5,13480.5,USA
2024-05-26,P006,Product_6,119,92,0,10948.0,USA
2024-05-26,P007,Product_7,572,96,25,41184.0,USA
2024-05-26,P008,Product_8,500,84,20,33600.0,USA
2024-05-26,P009,Product_9,173,84,10,13078.8,USA
2024-05-26,P010,Product_10,486,97,0,47142.0,USA
2024-05-26,P011,Product_11,663,33,30,15315.3,USA
2024-05-26,P012,Product_12,558,12,0,6696.0,USA
2024-05-26,P013,Product_13,366,31,0,11346.0,USA
2024-05-26,P014,Product_14,561,62,0,34782.0,USA
2024-05-26,P015,Product_15,98,11,0,1078.0,USA
2024-05-26,P016,Product_16,343,97,30,23289.7,USA
2024-05-26,P017,Product_17,167,39,20,5210.4,USA
2024-05-26,P018,Product_18,548,47,0,25756.0,USA
2024-05-26,P019,Product_19,121,11,10,1197.9,USA
2024-05-26,P020,Product_20,550,73,30,28105.0,USA
2024-05-26,P021,Product_21,575,69,25,29756.25,USA
2024-05-26,P022,Product_22,64,30,15,1632.0,USA
2024-05-26,P023,Product_23,590,42,30,17346.0,USA
2024-05-26,P024,Product_24,138,85,30,8211.0,USA
2024-05-26,P025,Product_25,199,67,20,10666.4,USA
2024-05-26,P026,Product_26,361,31,0,11191.0,USA
2024-05-26,P027,Product_27,430,98,5,40033.0,USA
2024-05-26,P028,Product_28,316,58,25,13746.0,USA
2024-05-26,P029,Product_29,527,100,0,52700.0,USA
2024-05-26,P030,Product_30,351,68,25,17901.0,USA
2024-05-26,P031,Product_31,108,51,0,5508.0,USA
2024-05-26,P032,Product_32,246,69,0,16974.0,USA
2024-05-26,P033,Product_33,293,89,0,26077.0,USA
2024-05-26,P034,Product_34,579,24,0,13896.0,USA
2024-05-26,P035,Product_35,429,71,30,21321.3,USA
2024-05-26,P036,Product_36,526,71,25,28009.5,USA
2024-05-26,P037,Product_37,464,56,25,19488.0,USA
2024-05-26,P038,Product_38,402,71,15,24260.7,USA
2024-05-26,P039,Product_39,308,60,0,18480.0,USA
2024-05-26,P040,Product_40,369,64,10,21254.4,USA
2024-05-26,P041,Product_41,293,73,10,19250.1,USA
2024-05-26,P042,Product_42,423,12,10,4568.4,USA
2024-05-26,P043,Product_43,306,60,0,18360.0,USA
2024-05-26,P044,Product_44,315,16,10,4536.0,USA
2024-05-26,P045,Product_45,343,30,5,9775.5,USA
2024-05-26,P046,Product_46,520,82,30,29848.0,USA
2024-05-26,P047,Product_47,547,48,25,19692.0,USA
2024-05-26,P048,Product_48,122,27,5,3129.3,USA
2024-05-26,P049,Product_49,413,13,15,4563.65,USA
2024-05-26,P050,Product_50,590,98,20,46256.0,USA
2024-06-02,P001,Product_1,415,61,0,25315.0,USA
2024-06-02,P002,Product_2,80,24,25,1440.0,USA
2024-06-02,P003,Product_3,373,81,25,22659.75,USA
2024-06-02,P004,Product_4,366,70,5,24339.0,USA
2024-06-02,P005,Product_5,450,30,0,13500.0,USA
2024-06-02,P006,Product_6,116,92,0,10672.0,USA
2024-06-02,P007,Product_7,508,96,5,46329.6,USA
2024-06-02,P008,Product_8,443,84,0,37212.0,USA
2024-06-02,P009,Product_9,180,84,25,11340.0,USA
2024-06-02,P010,Product_10,473,97,0,45881.0,USA
2024-06-02,P011,Product_11,561,33,0,18513.0,USA
2024-06-02,P012,Product_12,625,12,30,5250.0,USA
2024-06-02,P013,Product_13,392,31,20,9721.6,USA
2024-06-02,P014,Product_14,546,62,0,33852.0,USA
2024-06-02,P015,Product_15,95,11,0,1045.0,USA
2024-06-02,P016,Product_16,290,97,0,28130.0,USA
2024-06-02,P017,Product_17,159,39,15,5270.85,USA
2024-06-02,P018,Product_18,534,47,0,25098.0,USA
2024-06-02,P019,Product_19,118,11,10,1168.2,USA
2024-06-02,P020,Product_20,535,73,30,27338.5,USA
2024-06-02,P021,Product_21,497,69,0,34293.0,USA
2024-06-02,P022,Product_22,65,30,25,1462.5,USA
2024-06-02,P023,Product_23,575,42,30,16905.0,USA
2024-06-02,P024,Product_24,117,85,0,9945.0,USA
2024-06-02,P025,Product_25,198,67,25,9949.5,USA
2024-06-02,P026,Product_26,369,31,10,10295.1,USA
2024-06-02,P027,Product_27,470,98,30,32242.0,USA
2024-06-02,P028,Product_28,287,58,10,14981.4,USA
2024-06-02,P029,Product_29,552,100,15,46920.0,USA
2024-06-02,P030,Product_30,319,68,10,19522.8,USA
2024-06-02,P031,Product_31,119,51,25,4551.75,USA
2024-06-02,P032,Product_32,264,69,20,14572.8,USA
2024-06-02,P033,Product_33,300,89,10,24030.0,USA
2024-06-02,P034,Product_34,634,24,25,11412.0,USA
2024-06-02,P035,Product_35,363,71,0,25773.0,USA
2024-06-02,P036,Product_36,455,71,0,32305.0,USA
2024-06-02,P037,Product_37,402,56,0,22512.0,USA
2024-06-02,P038,Product_38,364,71,0,25844.0,USA
2024-06-02,P039,Product_39,300,60,0,18000.0,USA
2024-06-02,P040,Product_40,394,64,30,17651.2,USA
2024-06-02,P041,Product_41,272,73,0,19856.0,USA
2024-06-02,P042,Product_42,422,12,15,4304.4,USA
2024-06-02,P043,Product_43,298,60,0,17880.0,USA
2024-06-02,P044,Product_44,329,16,25,3948.0,USA
2024-06-02,P045,Product_45,374,30,30,7854.0,USA
2024-06-02,P046,Product_46,451,82,5,35132.9,USA
2024-06-02,P047,Product_47,533,48,25,19188.0,USA
2024-06-02,P048,Product_48,116,27,0,3132.0,USA
2024-06-02,P049,Product_49,421,13,25,4104.75,USA
2024-06-02,P050,Product_50,522,98,0,51156.0,USA
2024-06-09,P001,Product_1,464,61,30,19812.8,USA
2024-06-09,P002,Product_2,69,24,0,1656.0,USA
2024-06-09,P003,Product_3,338,81,10,24640.2,USA
2024-06-09,P004,Product_4,382,70,20,21392.0,USA
2024-06-09,P005,Product_5,437,30,0,13110.0,USA
2024-06-09,P006,Product_6,112,92,0,10304.0,USA
2024-06-09,P007,Product_7,481,96,0,46176.0,USA
2024-06-09,P008,Product_8,430,84,0,36120.0,USA
2024-06-09,P009,Product_9,163,84,10,12322.8,USA
2024-06-09,P010,Product_10,460,97,0,44620.0,USA
2024-06-09,P011,Product_11,545,33,0,17985.0,USA
2024-06-09,P012,Product_12,527,12,0,6324.0,USA
2024-06-09,P013,Product_13,389,31,25,9044.25,USA
2024-06-09,P014,Product_14,531,62,0,32922.0,USA
2024-06-09,P015,Product_15,92,11,0,1012.0,USA
2024-06-09,P016,Product_16,282,97,0,27354.0,USA
2024-06-09,P017,Product_17,147,39,5,5446.35,USA
2024-06-09,P018,Product_18,583,47,25,20550.75,USA
2024-06-09,P019,Product_19,109,11,0,1199.0,USA
2024-06-09,P020,Product_20,452,73,0,32996.0,USA
2024-06-09,P021,Product_21,531,69,20,29311.2,USA
2024-06-09,P022,Product_22,62,30,20,1488.0,USA
2024-06-09,P023,Product_23,485,42,0,20370.0,USA
2024-06-09,P024,Product_24,125,85,20,8500.0,USA
2024-06-09,P025,Product_25,197,67,30,9239.3,USA
2024-06-09,P026,Product_26,341,31,0,10571.0,USA
2024-06-09,P027,Product_27,436,98,20,34182.4,USA
2024-06-09,P028,Product_28,292,58,20,13548.8,USA
2024-06-09,P029,Product_29,511,100,5,48545.0,USA
2024-06-09,P030,Product_30,295,68,0,20060.0,USA
2024-06-09,P031,Product_31,102,51,0,5202.0,USA
2024-06-09,P032,Product_32,262,69,25,13558.5,USA
2024-06-09,P033,Product_33,319,89,30,19873.7,USA
2024-06-09,P034,Product_34,588,24,15,11995.2,USA
2024-06-09,P035,Product_35,361,71,5,24349.45,USA
2024-06-09,P036,Product_36,475,71,15,28666.25,USA
2024-06-09,P037,Product_37,410,56,10,20664.0,USA
2024-06-09,P038,Product_38,354,71,0,25134.0,USA
2024-06-09,P039,Product_39,292,60,0,17520.0,USA
2024-06-09,P040,Product_40,374,64,25,17952.0,USA
2024-06-09,P041,Product_41,264,73,0,19272.0,USA
2024-06-09,P042,Product_42,429,12,25,3861.0,USA
2024-06-09,P043,Product_43,289,60,0,17340.0,USA
2024-06-09,P044,Product_44,284,16,0,4544.0,USA
2024-06-09,P045,Product_45,316,30,0,9480.0,USA
2024-06-09,P046,Product_46,438,82,5,34120.2,USA
2024-06-09,P047,Product_47,529,48,30,17774.4,USA
2024-06-09,P048,Product_48,112,27,0,3024.0,USA
2024-06-09,P049,Product_49,409,13,25,3987.75,USA
2024-06-09,P050,Product_50,533,98,10,47010.6,USA
2024-06-16,P001,Product_1,440,61,25,20130.0,USA
2024-06-16,P002,Product_2,67,24,0,1608.0,USA
2024-06-16,P003,Product_3,350,81,25,21262.5,USA
2024-06-16,P004,Product_4,370,70,20,20720.0,USA
2024-06-16,P005,Product_5,423,30,0,12690.0,USA
2024-06-16,P006,Product_6,109,92,0,10028.0,USA
2024-06-16,P007,Product_7,524,96,25,37728.0,USA
2024-06-16,P008,Product_8,479,84,30,28165.2,USA
2024-06-16,P009,Product_9,151,84,0,12684.0,USA
2024-06-16,P010,Product_10,490,97,20,38024.0,USA
2024-06-16,P011,Product_11,607,33,30,14021.7,USA
2024-06-16,P012,Product_12,575,12,25,5175.0,USA
2024-06-16,P013,Product_13,385,31,30,8354.5,USA
2024-06-16,P014,Product_14,565,62,20,28024.0,USA
2024-06-16,P015,Product_15,92,11,5,961.4,USA
2024-06-16,P016,Product_16,273,97,0,26481.0,USA
2024-06-16,P017,Product_17,139,39,0,5421.0,USA
2024-06-16,P018,Product_18,552,47,20,20755.2,USA
2024-06-16,P019,Product_19,116,11,20,1020.8,USA
2024-06-16,P020,Product_20,438,73,0,31974.0,USA
2024-06-16,P021,Product_21,526,69,25,27220.5,USA
2024-06-16,P022,Product_22,60,30,20,1440.0,USA
2024-06-16,P023,Product_23,494,42,10,18673.2,USA
2024-06-16,P024,Product_24,113,85,5,9124.75,USA
2024-06-16,P025,Product_25,174,67,10,10492.2,USA
2024-06-16,P026,Product_26,331,31,0,10261.0,USA
2024-06-16,P027,Product_27,384,98,0,37632.0,USA
2024-06-16,P028,Product_28,257,58,0,14906.0,USA
2024-06-16,P029,Product_29,483,100,0,48300.0,USA
2024-06-16,P030,Product_30,293,68,5,18927.8,USA
2024-06-16,P031,Product_31,104,51,10,4773.6,USA
2024-06-16,P032,Product_32,226,69,0,15594.0,USA
2024-06-16,P033,Product_33,295,89,20,21004.0,USA
2024-06-16,P034,Product_34,530,24,0,12720.0,USA
2024-06-16,P035,Product_35,393,71,30,19532.1,USA
2024-06-16,P036,Product_36,493,71,30,24502.1,USA
2024-06-16,P037,Product_37,378,56,0,21168.0,USA
2024-06-16,P038,Product_38,351,71,5,23674.95,USA
2024-06-16,P039,Product_39,282,60,0,16920.0,USA
2024-06-16,P040,Product_40,338,64,10,19468.8,USA
2024-06-16,P041,Product_41,275,73,15,17063.75,USA
2024-06-16,P042,Product_42,369,12,0,4428.0,USA
2024-06-16,P043,Product_43,294,60,10,15876.0,USA
2024-06-16,P044,Product_44,275,16,0,4400.0,USA
2024-06-16,P045,Product_45,306,30,0,9180.0,USA
2024-06-16,P046,Product_46,445,82,15,31016.5,USA
2024-06-16,P047,Product_47,445,48,0,21360.0,USA
2024-06-16,P048,Product_48,114,27,10,2770.2,USA
2024-06-16,P049,Product_49,361,13,5,4458.35,USA
2024-06-16,P050,Product_50,565,98,30,38759.0,USA
2024-06-23,P001,Product_1,378,61,0,23058.0,USA
2024-06-23,P002,Product_2,66,24,5,1504.8,USA
2024-06-23,P003,Product_3,324,81,15,22307.4,USA
2024-06-23,P004,Product_4,325,70,0,22750.0,USA
2024-06-23,P005,Product_5,470,30,30,9870.0,USA
2024-06-23,P006,Product_6,116,92,20,8537.6,USA
2024-06-23,P007,Product_7,484,96,15,39494.4,USA
2024-06-23,P008,Product_8,443,84,20,29769.6,USA
2024-06-23,P009,Product_9,168,84,30,9878.4,USA
2024-06-23,P010,Product_10,495,97,30,33610.5,USA
2024-06-23,P011,Product_11,561,33,20,14810.4,USA
2024-06-23,P012,Product_12,543,12,20,5212.8,USA
2024-06-23,P013,Product_13,324,31,0,10044.0,USA
2024-06-23,P014,Product_14,497,62,0,30814.0,USA
2024-06-23,P015,Product_15,91,11,10,900.9,USA
2024-06-23,P016,Product_16,264,97,0,25608.0,USA
2024-06-23,P017,Product_17,138,39,5,5112.9,USA
2024-06-23,P018,Product_18,485,47,0,22795.0,USA
2024-06-23,P019,Product_19,102,11,0,1122.0,USA
2024-06-23,P020,Product_20,466,73,20,27214.4,USA
2024-06-23,P021,Product_21,520,69,30,25116.0,USA
2024-06-23,P022,Product_22,52,30,0,1560.0,USA
2024-06-23,P023,Product_23,477,42,10,18030.6,USA
2024-06-23,P024,Product_24,120,85,25,7650.0,USA
2024-06-23,P025,Product_25,160,67,0,10720.0,USA
2024-06-23,P026,Product_26,360,31,25,8370.0,USA
2024-06-23,P027,Product_27,371,98,0,36358.0,USA
2024-06-23,P028,Product_28,248,58,0,14384.0,USA
2024-06-23,P029,Product_29,537,100,30,37590.0,USA
2024-06-23,P030,Product_30,276,68,0,18768.0,USA
2024-06-23,P031,Product_31,103,51,15,4465.05,USA
2024-06-23,P032,Product_32,245,69,25,12678.75,USA
2024-06-23,P033,Product_33,260,89,0,23140.0,USA
2024-06-23,P034,Product_34,551,24,15,11240.4,USA
2024-06-23,P035,Product_35,380,71,30,18886.0,USA
2024-06-23,P036,Product_36,414,71,0,29394.0,USA
2024-06-23,P037,Product_37,411,56,25,17262.0,USA
2024-06-23,P038,Product_38,348,71,10,22237.2,USA
2024-06-23,P039,Product_39,294,60,15,14994.0,USA
2024-06-23,P040,Product_40,335,64,15,18224.0,USA
2024-06-23,P041,Product_41,247,73,0,18031.0,USA
2024-06-23,P042,Product_42,411,12,30,3452.4,USA
2024-06-23,P043,Product_43,312,60,30,13104.0,USA
2024-06-23,P044,Product_44,286,16,15,3889.6,USA
2024-06-23,P045,Product_45,325,30,20,7800.0,USA
2024-06-23,P046,Product_46,431,82,15,30040.7,USA
2024-06-23,P047,Product_47,441,48,5,20109.6,USA
2024-06-23,P048,Product_48,113,27,15,2593.35,USA
2024-06-23,P049,Product_49,357,13,10,4176.9,USA
2024-06-23,P050,Product_50,499,98,10,44011.8,USA
2024-06-30,P001,Product_1,401,61,20,19568.8,USA
2024-06-30,P002,Product_2,64,24,5,1459.2,USA
2024-06-30,P003,Product_3,290,81,0,23490.0,USA
2024-06-30,P004,Product_4,313,70,0,21910.0,USA
2024-06-30,P005,Product_5,404,30,5,11514.0,USA
2024-06-30,P006,Product_6,112,92,20,8243.2,USA
2024-06-30,P007,Product_7,456,96,10,39398.4,USA
2024-06-30,P008,Product_8,418,84,15,29845.2,USA
2024-06-30,P009,Product_9,144,84,5,11491.2,USA
2024-06-30,P010,Product_10,447,97,15,36855.15,USA
2024-06-30,P011,Product_11,492,33,0,16236.0,USA
2024-06-30,P012,Product_12,488,12,5,5563.2,USA
2024-06-30,P013,Product_13,344,31,20,8531.2,USA
2024-06-30,P014,Product_14,539,62,25,25063.5,USA
2024-06-30,P015,Product_15,86,11,5,898.7,USA
2024-06-30,P016,Product_16,254,97,0,24638.0,USA
2024-06-30,P017,Product_17,129,39,0,5031.0,USA
2024-06-30,P018,Product_18,468,47,0,21996.0,USA
2024-06-30,P019,Product_19,106,11,15,991.1,USA
2024-06-30,P020,Product_20,408,73,0,29784.0,USA
2024-06-30,P021,Product_21,458,69,10,28441.8,USA
2024-06-30,P022,Product_22,52,30,5,1482.0,USA
2024-06-30,P023,Product_23,438,42,0,18396.0,USA
2024-06-30,P024,Product_24,105,85,5,8478.75,USA
2024-06-30,P025,Product_25,154,67,0,10318.0,USA
2024-06-30,P026,Product_26,316,31,5,9306.2,USA
2024-06-30,P027,Product_27,358,98,0,35084.0,USA
2024-06-30,P028,Product_28,269,58,25,11701.5,USA
2024-06-30,P029,Product_29,450,100,0,45000.0,USA
2024-06-30,P030,Product_30,307,68,30,14613.2,USA
2024-06-30,P031,Product_31,95,51,5,4602.75,USA
2024-06-30,P032,Product_32,237,69,25,12264.75,USA
2024-06-30,P033,Product_33,269,89,15,20349.85,USA
2024-06-30,P034,Product_34,544,24,20,10444.8,USA
2024-06-30,P035,Product_35,350,71,20,19880.0,USA
2024-06-30,P036,Product_36,419,71,10,26774.1,USA
2024-06-30,P037,Product_37,370,56,10,18648.0,USA
2024-06-30,P038,Product_38,335,71,10,21406.5,USA
2024-06-30,P039,Product_39,277,60,10,14958.0,USA
2024-06-30,P040,Product_40,300,64,0,19200.0,USA
2024-06-30,P041,Product_41,238,73,0,17374.0,USA
2024-06-30,P042,Product_42,370,12,15,3774.0,USA
2024-06-30,P043,Product_43,275,60,10,14850.0,USA
2024-06-30,P044,Product_44,282,16,20,3609.6,USA
2024-06-30,P045,Product_45,307,30,15,7828.5,USA
2024-06-30,P046,Product_46,445,82,30,25543.0,USA
2024-06-30,P047,Product_47,415,48,0,19920.0,USA
2024-06-30,P048,Product_48,101,27,0,2727.0,USA
2024-06-30,P049,Product_49,328,13,0,4264.0,USA
2024-06-30,P050,Product_50,470,98,5,43757.0,USA
2024-07-07,P001,Product_1,395,61,25,18071.25,USA
2024-07-07,P002,Product_2,60,24,0,1440.0,USA
2024-07-07,P003,Product_3,308,81,20,19958.4,USA
2024-07-07,P004,Product_4,310,70,5,20615.0,USA
2024-07-07,P005,Product_5,409,30,15,10429.5,USA
2024-07-07,P006,Product_6,105,92,15,8211.0,USA
2024-07-07,P007,Product_7,419,96,0,40224.0,USA
2024-07-07,P008,Product_8,393,84,10,29710.8,USA
2024-07-07,P009,Product_9,139,84,5,11092.2,USA
2024-07-07,P010,Product_10,400,97,0,38800.0,USA
2024-07-07,P011,Product_11,487,33,5,15267.45,USA
2024-07-07,P012,Product_12,459,12,0,5508.0,USA
2024-07-07,P013,Product_13,309,31,5,9100.05,USA
2024-07-07,P014,Product_14,485,62,10,27063.0,USA
2024-07-07,P015,Product_15,85,11,10,841.5,USA
2024-07-07,P016,Product_16,264,97,15,21766.8,USA
2024-07-07,P017,Product_17,125,39,0,4875.0,USA
2024-07-07,P018,Product_18,485,47,15,19375.75,USA
2024-07-07,P019,Product_19,95,11,0,1045.0,USA
2024-07-07,P020,Product_20,394,73,0,28762.0,USA
2024-07-07,P021,Product_21,473,69,25,24477.75,USA
2024-07-07,P022,Product_22,49,30,0,1470.0,USA
2024-07-07,P023,Product_23,444,42,10,16783.2,USA
2024-07-07,P024,Product_24,104,85,10,7956.0,USA
2024-07-07,P025,Product_25,149,67,0,9983.0,USA
2024-07-07,P026,Product_26,297,31,0,9207.0,USA
2024-07-07,P027,Product_27,346,98,0,33908.0,USA
2024-07-07,P028,Product_28,260,58,25,11310.0,USA
2024-07-07,P029,Product_29,445,100,5,42275.0,USA
2024-07-07,P030,Product_30,257,68,0,17476.0,USA
2024-07-07,P031,Product_31,91,51,5,4408.95,USA
2024-07-07,P032,Product_32,218,69,15,12785.7,USA
2024-07-07,P033,Product_33,241,89,0,21449.0,USA
2024-07-07,P034,Product_34,489,24,5,11149.2,USA
2024-07-07,P035,Product_35,322,71,10,20575.8,USA
2024-07-07,P036,Product_36,443,71,30,22017.1,USA
2024-07-07,P037,Product_37,340,56,0,19040.0,USA
2024-07-07,P038,Product_38,308,71,0,21868.0,USA
2024-07-07,P039,Product_39,254,60,0,15240.0,USA
2024-07-07,P040,Product_40,311,64,15,16918.4,USA
2024-07-07,P041,Product_41,230,73,0,16790.0,USA
2024-07-07,P042,Product_42,349,12,10,3769.2,USA
2024-07-07,P043,Product_43,277,60,20,13296.0,USA
2024-07-07,P044,Product_44,272,16,20,3481.6,USA
2024-07-07,P045,Product_45,282,30,5,8037.0,USA
2024-07-07,P046,Product_46,419,82,25,25768.5,USA
2024-07-07,P047,Product_47,421,48,10,18187.2,USA
2024-07-07,P048,Product_48,103,27,10,2502.9,USA
2024-07-07,P049,Product_49,317,13,0,4121.0,USA
2024-07-07,P050,Product_50,508,98,30,34848.8,USA
2024-07-14,P001,Product_1,338,61,0,20618.0,USA
2024-07-14,P002,Product_2,58,24,0,1392.0,USA
2024-07-14,P003,Product_3,270,81,0,21870.0,USA
2024-07-14,P004,Product_4,313,70,15,18623.5,USA
2024-07-14,P005,Product_5,366,30,0,10980.0,USA
2024-07-14,P006,Product_6,94,92,0,8648.0,USA
2024-07-14,P007,Product_7,403,96,0,38688.0,USA
2024-07-14,P008,Product_8,361,84,0,30324.0,USA
2024-07-14,P009,Product_9,137,84,10,10357.2,USA
2024-07-14,P010,Product_10,415,97,15,34216.75,USA
2024-07-14,P011,Product_11,457,33,0,15081.0,USA
2024-07-14,P012,Product_12,453,12,5,5164.2,USA
2024-07-14,P013,Product_13,312,31,15,8221.2,USA
2024-07-14,P014,Product_14,445,62,0,27590.0,USA
2024-07-14,P015,Product_15,77,11,0,847.0,USA
2024-07-14,P016,Product_16,272,97,30,18468.8,USA
2024-07-14,P017,Product_17,126,39,10,4422.6,USA
2024-07-14,P018,Product_18,435,47,0,20445.0,USA
2024-07-14,P019,Product_19,96,11,10,950.4,USA
2024-07-14,P020,Product_20,379,73,0,27667.0,USA
2024-07-14,P021,Product_21,425,69,10,26392.5,USA
2024-07-14,P022,Product_22,47,30,0,1410.0,USA
2024-07-14,P023,Product_23,407,42,0,17094.0,USA
2024-07-14,P024,Product_24,95,85,0,8075.0,USA
2024-07-14,P025,Product_25,165,67,30,7738.5,USA
2024-07-14,P026,Product_26,315,31,20,7812.0,USA
2024-07-14,P027,Product_27,333,98,0,32634.0,USA
2024-07-14,P028,Product_28,222,58,0,12876.0,USA
2024-07-14,P029,Product_29,460,100,20,36800.0,USA
2024-07-14,P030,Product_30,247,68,0,16796.0,USA
2024-07-14,P031,Product_31,86,51,0,4386.0,USA
2024-07-14,P032,Product_32,225,69,30,10867.5,USA
2024-07-14,P033,Product_33,232,89,0,20648.0,USA
2024-07-14,P034,Product_34,493,24,15,10057.2,USA
2024-07-14,P035,Product_35,340,71,30,16898.0,USA
2024-07-14,P036,Product_36,371,71,0,26341.0,USA
2024-07-14,P037,Product_37,327,56,0,18312.0,USA
2024-07-14,P038,Product_38,297,71,0,21087.0,USA
2024-07-14,P039,Product_39,275,60,25,12375.0,USA
2024-07-14,P040,Product_40,314,64,25,15072.0,USA
2024-07-14,P041,Product_41,244,73,20,14249.6,USA
2024-07-14,P042,Product_42,320,12,0,3840.0,USA
2024-07-14,P043,Product_43,267,60,20,12816.0,USA
2024-07-14,P044,Product_44,274,16,30,3068.8,USA
2024-07-14,P045,Product_45,285,30,15,7267.5,USA
2024-07-14,P046,Product_46,413,82,30,23706.2,USA
2024-07-14,P047,Product_47,434,48,25,15624.0,USA
2024-07-14,P048,Product_48,101,27,15,2317.95,USA
2024-07-14,P049,Product_49,320,13,10,3744.0,USA
2024-07-14,P050,Product_50,426,98,0,41748.0,USA
2024-07-21,P001,Product_1,326,61,0,19886.0,USA
2024-07-21,P002,Product_2,60,24,15,1224.0,USA
2024-07-21,P003,Product_3,260,81,0,21060.0,USA
2024-07-21,P004,Product_4,315,70,25,16537.5,USA
2024-07-21,P005,Product_5,405,30,30,8505.0,USA
2024-07-21,P006,Product_6,100,92,20,7360.0,USA
2024-07-21,P007,Product_7,388,96,0,37248.0,USA
2024-07-21,P008,Product_8,347,84,0,29148.0,USA
2024-07-21,P009,Product_9,126,84,0,10584.0,USA
2024-07-21,P010,Product_10,399,97,15,32897.55,USA
2024-07-21,P011,Product_11,484,33,20,12777.6,USA
2024-07-21,P012,Product_12,490,12,30,4116.0,USA
2024-07-21,P013,Product_13,286,31,5,8422.7,USA
2024-07-21,P014,Product_14,493,62,30,21396.2,USA
2024-07-21,P015,Product_15,84,11,25,693.0,USA
2024-07-21,P016,Product_16,227,97,0,22019.0,USA
2024-07-21,P017,Product_17,130,39,25,3802.5,USA
2024-07-21,P018,Product_18,419,47,0,19693.0,USA
2024-07-21,P019,Product_19,88,11,0,968.0,USA
2024-07-21,P020,Product_20,392,73,15,24323.6,USA
2024-07-21,P021,Product_21,390,69,0,26910.0,USA
2024-07-21,P022,Product_22,48,30,15,1224.0,USA
2024-07-21,P023,Product_23,421,42,15,15029.7,USA
2024-07-21,P024,Product_24,96,85,10,7344.0,USA
2024-07-21,P025,Product_25,138,67,0,9246.0,USA
2024-07-21,P026,Product_26,289,31,10,8063.1,USA
2024-07-21,P027,Product_27,336,98,10,29635.2,USA
2024-07-21,P028,Product_28,225,58,10,11745.0,USA
2024-07-21,P029,Product_29,413,100,5,39235.0,USA
2024-07-21,P030,Product_30,238,68,0,16184.0,USA
2024-07-21,P031,Product_31,87,51,10,3993.3,USA
2024-07-21,P032,Product_32,188,69,0,12972.0,USA
2024-07-21,P033,Product_33,241,89,15,18231.65,USA
2024-07-21,P034,Product_34,486,24,20,9331.2,USA
2024-07-21,P035,Product_35,299,71,10,19106.1,USA
2024-07-21,P036,Product_36,375,71,10,23962.5,USA
2024-07-21,P037,Product_37,362,56,30,14190.4,USA
2024-07-21,P038,Product_38,321,71,25,17093.25,USA
2024-07-21,P039,Product_39,271,60,30,11382.0,USA
2024-07-21,P040,Product_40,302,64,25,14496.0,USA
2024-07-21,P041,Product_41,213,73,0,15549.0,USA
